2264962 	 -9 	 0 	 0 	 0 	 2 	 777 	 66 	 -672
2264964 	 -9 	 0 	 0 	 0 	 1 	 508 	 65 	 -665
2264968 	 -10 	 0 	 0 	 0 	 -1 	 784 	 64 	 -652
2264970 	 -11 	 0 	 0 	 0 	 -1 	 784 	 64 	 -672
2264972 	 -11 	 0 	 0 	 0 	 -2 	 777 	 63 	 -700
2264974 	 -10 	 0 	 0 	 0 	 1 	 501 	 65 	 -699
2264976 	 -10 	 0 	 0 	 0 	 2 	 501 	 66 	 -650
2264978 	 -9 	 0 	 0 	 0 	 3 	 481 	 67 	 -678
2264980 	 -10 	 0 	 0 	 0 	 0 	 488 	 65 	 -656
2264982 	 -10 	 0 	 0 	 0 	 0 	 495 	 65 	 -708
2264984 	 -10 	 0 	 0 	 0 	 0 	 501 	 65 	 -672
2264986 	 -11 	 0 	 0 	 0 	 0 	 508 	 65 	 -654
2264988 	 -11 	 0 	 0 	 0 	 0 	 508 	 65 	 -688
2264990 	 -10 	 0 	 0 	 0 	 0 	 488 	 65 	 -698
2264992 	 -10 	 0 	 0 	 0 	 0 	 495 	 65 	 -683
2264994 	 -11 	 0 	 0 	 0 	 0 	 495 	 65 	 -676
2264996 	 -11 	 0 	 0 	 0 	 0 	 488 	 65 	 -695
2264998 	 -9 	 0 	 0 	 0 	 1 	 481 	 65 	 -697
2265000 	 -11 	 0 	 0 	 0 	 3 	 488 	 67 	 -667
2265002 	 -11 	 0 	 0 	 0 	 0 	 495 	 65 	 -703
2265004 	 -10 	 0 	 0 	 0 	 0 	 495 	 65 	 -683
2265006 	 -10 	 0 	 0 	 0 	 0 	 481 	 65 	 -700
2265008 	 -10 	 0 	 0 	 0 	 2 	 508 	 66 	 -691
2265010 	 -10 	 0 	 0 	 0 	 0 	 501 	 65 	 -684
2265012 	 -10 	 0 	 0 	 0 	 1 	 508 	 65 	 -693
2265014 	 -9 	 0 	 0 	 0 	 0 	 495 	 65 	 -682
2265016 	 -9 	 0 	 0 	 0 	 0 	 495 	 65 	 -670
2265018 	 -9 	 0 	 0 	 0 	 0 	 501 	 65 	 -677
2265020 	 -8 	 0 	 0 	 0 	 1 	 495 	 65 	 -661
2265022 	 -9 	 0 	 0 	 0 	 1 	 771 	 65 	 -675
2265024 	 -11 	 0 	 0 	 0 	 -1 	 784 	 64 	 -660
2265026 	 -11 	 0 	 0 	 0 	 -2 	 777 	 63 	 -693
2265028 	 -9 	 0 	 0 	 0 	 0 	 784 	 65 	 -714
2265030 	 -10 	 0 	 0 	 0 	 1 	 784 	 65 	 -677
2265032 	 -11 	 0 	 0 	 0 	 0 	 791 	 65 	 -685
2265034 	 -11 	 0 	 0 	 0 	 -1 	 791 	 64 	 -684
2265036 	 -13 	 0 	 0 	 0 	 0 	 797 	 65 	 -698
2265038 	 -14 	 0 	 0 	 0 	 -1 	 804 	 64 	 -688
2265040 	 -13 	 0 	 0 	 0 	 0 	 797 	 65 	 -691
2265042 	 -11 	 0 	 0 	 0 	 0 	 784 	 65 	 -687
2265044 	 -11 	 0 	 0 	 0 	 3 	 784 	 67 	 -679
2265046 	 -11 	 0 	 0 	 0 	 1 	 784 	 65 	 -693
2265048 	 -13 	 0 	 0 	 0 	 -1 	 797 	 64 	 -723
2265050 	 -13 	 0 	 0 	 0 	 -1 	 791 	 64 	 -700
2265052 	 -11 	 0 	 0 	 0 	 0 	 777 	 65 	 -690
2265054 	 -10 	 0 	 0 	 0 	 4 	 771 	 68 	 -697
2265056 	 -10 	 0 	 0 	 0 	 2 	 771 	 66 	 -660
2265058 	 -11 	 0 	 0 	 0 	 0 	 777 	 65 	 -678
2265060 	 -10 	 0 	 0 	 0 	 0 	 501 	 65 	 -687
2265062 	 -9 	 0 	 0 	 0 	 1 	 488 	 65 	 -682
2265064 	 -9 	 0 	 0 	 0 	 2 	 488 	 66 	 -679
2265066 	 -8 	 0 	 0 	 0 	 2 	 481 	 66 	 -651
2265068 	 -8 	 0 	 0 	 0 	 1 	 481 	 65 	 -671
2265071 	 -11 	 0 	 0 	 0 	 -1 	 495 	 64 	 -657
2265073 	 -9 	 0 	 0 	 0 	 -1 	 488 	 64 	 -683
2265075 	 -9 	 0 	 0 	 0 	 3 	 475 	 67 	 -668
2265077 	 -10 	 0 	 0 	 0 	 0 	 488 	 65 	 -663
2265079 	 -11 	 0 	 0 	 0 	 -1 	 488 	 64 	 -678
2265081 	 -11 	 0 	 0 	 0 	 -2 	 488 	 63 	 -687
2265083 	 -11 	 0 	 0 	 0 	 0 	 508 	 65 	 -705
2265085 	 -11 	 0 	 0 	 0 	 0 	 771 	 65 	 -672
2265087 	 -11 	 0 	 0 	 0 	 0 	 495 	 65 	 -695
2265089 	 -10 	 0 	 0 	 0 	 1 	 495 	 65 	 -705
2265091 	 -10 	 0 	 0 	 0 	 2 	 495 	 66 	 -673
2265093 	 -10 	 0 	 0 	 0 	 1 	 501 	 65 	 -685
2265095 	 -8 	 0 	 0 	 0 	 2 	 495 	 66 	 -704
2265097 	 -9 	 0 	 0 	 0 	 1 	 508 	 65 	 -692
2265099 	 -10 	 0 	 0 	 0 	 0 	 771 	 65 	 -710
2265101 	 -10 	 0 	 0 	 0 	 -1 	 784 	 64 	 -651
2265103 	 -9 	 0 	 0 	 0 	 0 	 777 	 65 	 -654
2265105 	 -10 	 0 	 0 	 0 	 1 	 777 	 65 	 -688
2265107 	 -10 	 0 	 0 	 0 	 2 	 777 	 66 	 -682
2265109 	 -10 	 0 	 0 	 0 	 0 	 784 	 65 	 -690
2265111 	 -9 	 0 	 0 	 0 	 2 	 777 	 66 	 -660
2265113 	 -10 	 0 	 0 	 0 	 -1 	 777 	 64 	 -660
2265115 	 -11 	 0 	 0 	 0 	 0 	 784 	 65 	 -673
2265117 	 -11 	 0 	 0 	 0 	 -2 	 771 	 63 	 -693
2265119 	 -9 	 0 	 0 	 0 	 1 	 501 	 65 	 -695
2265121 	 -9 	 0 	 0 	 0 	 2 	 771 	 66 	 -667
2265123 	 -9 	 0 	 0 	 0 	 2 	 771 	 66 	 -664
2265125 	 -10 	 0 	 0 	 0 	 0 	 777 	 65 	 -661
2265127 	 -10 	 0 	 0 	 0 	 0 	 784 	 65 	 -683
2265129 	 -9 	 0 	 0 	 0 	 0 	 501 	 65 	 -683
2265131 	 -10 	 0 	 0 	 0 	 0 	 771 	 65 	 -669
2265133 	 -13 	 0 	 0 	 0 	 -2 	 784 	 63 	 -685
2265135 	 -11 	 0 	 0 	 0 	 0 	 777 	 65 	 -687
2265137 	 -9 	 0 	 0 	 0 	 1 	 501 	 65 	 -677
