252318 	 -78500 	 -78579 	 -78579 	 -78579 	 2 	 129 	 500 	 924	 1171 	 -79
252319 	 -78501 	 -78579 	 -78579 	 -78579 	 1 	 142 	 499 	 924	 1169 	 -78
252320 	 -78501 	 -78579 	 -78579 	 -78579 	 0 	 136 	 499 	 934	 1171 	 -78
252321 	 -78502 	 -78579 	 -78579 	 -78579 	 0 	 149 	 499 	 959	 1168 	 -77
252324 	 -78502 	 -78579 	 -78579 	 -78579 	 -3 	 149 	 496 	 939	 1166 	 -77
252325 	 -78505 	 -78579 	 -78579 	 -78579 	 -3 	 162 	 496 	 942	 1160 	 -75
252326 	 -78505 	 -78579 	 -78579 	 -78579 	 -1 	 162 	 498 	 926	 1158 	 -75
252327 	 -78505 	 -78579 	 -78579 	 -78579 	 -1 	 149 	 498 	 951	 1158 	 -75
252328 	 -78505 	 -78579 	 -78579 	 -78579 	 -1 	 142 	 498 	 921	 1160 	 -75
252329 	 -78503 	 -78579 	 -78579 	 -78579 	 0 	 136 	 499 	 934	 1163 	 -76
252330 	 -78502 	 -78579 	 -78579 	 -78579 	 2 	 136 	 500 	 937	 1166 	 -77
252331 	 -78502 	 -78579 	 -78579 	 -78579 	 5 	 129 	 503 	 942	 1164 	 -77
252332 	 -78501 	 -78579 	 -78579 	 -78579 	 3 	 378 	 501 	 947	 1168 	 -78
252333 	 -78501 	 -78579 	 -78579 	 -78579 	 2 	 129 	 500 	 950	 1168 	 -78
252334 	 -78502 	 -78579 	 -78579 	 -78579 	 0 	 129 	 499 	 952	 1165 	 -77
252337 	 -78502 	 -78579 	 -78579 	 -78579 	 -2 	 136 	 497 	 947	 1165 	 -77
252338 	 -78501 	 -78579 	 -78579 	 -78579 	 0 	 129 	 499 	 946	 1168 	 -78
252339 	 -78502 	 -78579 	 -78579 	 -78579 	 0 	 136 	 499 	 934	 1165 	 -77
252340 	 -78502 	 -78579 	 -78579 	 -78579 	 0 	 136 	 499 	 945	 1165 	 -77
252341 	 -78503 	 -78579 	 -78579 	 -78579 	 0 	 149 	 499 	 956	 1162 	 -76
252342 	 -78505 	 -78579 	 -78579 	 -78579 	 -2 	 149 	 497 	 944	 1159 	 -75
252343 	 -78505 	 -78579 	 -78579 	 -78579 	 0 	 142 	 499 	 929	 1161 	 -75
252345 	 -78502 	 -78579 	 -78579 	 -78579 	 0 	 136 	 499 	 937	 1165 	 -77
252346 	 -78502 	 -78579 	 -78579 	 -78579 	 3 	 136 	 501 	 930	 1165 	 -77
252347 	 -78502 	 -78579 	 -78579 	 -78579 	 1 	 136 	 499 	 940	 1165 	 -77
252348 	 -78502 	 -78579 	 -78579 	 -78579 	 1 	 136 	 499 	 935	 1163 	 -77
252351 	 -78503 	 -78579 	 -78579 	 -78579 	 -1 	 142 	 498 	 951	 1164 	 -76
252352 	 -78503 	 -78579 	 -78579 	 -78579 	 -1 	 136 	 498 	 955	 1164 	 -76
252353 	 -78503 	 -78579 	 -78579 	 -78579 	 0 	 149 	 499 	 950	 1164 	 -76
252354 	 -78502 	 -78579 	 -78579 	 -78579 	 2 	 129 	 500 	 961	 1168 	 -77
252355 	 -78501 	 -78579 	 -78579 	 -78579 	 2 	 378 	 500 	 966	 1175 	 -78
252356 	 -78501 	 -78579 	 -78579 	 -78579 	 2 	 372 	 500 	 956	 1175 	 -78
252357 	 -78501 	 -78579 	 -78579 	 -78579 	 1 	 372 	 499 	 956	 1175 	 -78
252358 	 -78501 	 -78579 	 -78579 	 -78579 	 2 	 378 	 500 	 947	 1175 	 -78
252359 	 -78503 	 -78579 	 -78579 	 -78579 	 0 	 136 	 499 	 947	 1166 	 -76
252360 	 -78503 	 -78579 	 -78579 	 -78579 	 -1 	 129 	 498 	 980	 1164 	 -76
252361 	 -78503 	 -78579 	 -78579 	 -78579 	 -4 	 378 	 495 	 942	 1164 	 -76
252364 	 -78503 	 -78579 	 -78579 	 -78579 	 -1 	 136 	 498 	 939	 1165 	 -76
252365 	 -78503 	 -78579 	 -78579 	 -78579 	 1 	 136 	 499 	 940	 1165 	 -76
252366 	 -78502 	 -78579 	 -78579 	 -78579 	 1 	 378 	 499 	 947	 1168 	 -77
