1952164 	 -83 	 0 	 0 	 0 	 1 	 -1858 	 65 	 45
1952166 	 -85 	 0 	 0 	 0 	 0 	 -1858 	 65 	 14
1952169 	 -85 	 0 	 0 	 0 	 0 	 -1864 	 65 	 39
1952171 	 -85 	 0 	 0 	 0 	 0 	 -1858 	 65 	 31
1952173 	 -83 	 0 	 0 	 0 	 1 	 -1871 	 65 	 15
1952175 	 -83 	 0 	 0 	 0 	 1 	 -1871 	 65 	 39
1952177 	 -83 	 0 	 0 	 0 	 1 	 -1871 	 65 	 34
1952179 	 -82 	 0 	 0 	 0 	 1 	 -1884 	 65 	 44
1952181 	 -83 	 0 	 0 	 0 	 0 	 -1878 	 65 	 27
1952183 	 -85 	 0 	 0 	 0 	 0 	 -1871 	 65 	 33
1952185 	 -83 	 0 	 0 	 0 	 0 	 -1878 	 65 	 43
1952187 	 -85 	 0 	 0 	 0 	 0 	 -1871 	 65 	 29
1952189 	 -83 	 0 	 0 	 0 	 2 	 -1864 	 66 	 36
1952191 	 -82 	 0 	 0 	 0 	 1 	 -1884 	 65 	 31
1952193 	 -83 	 0 	 0 	 0 	 1 	 -1871 	 65 	 40
1952195 	 -85 	 0 	 0 	 0 	 -1 	 -1871 	 64 	 42
1952197 	 -85 	 0 	 0 	 0 	 -1 	 -1871 	 64 	 21
1952199 	 -85 	 0 	 0 	 0 	 0 	 -1884 	 65 	 46
1952201 	 -85 	 0 	 0 	 0 	 1 	 -1878 	 65 	 27
1952203 	 -86 	 0 	 0 	 0 	 0 	 -1864 	 65 	 40
1952205 	 -88 	 0 	 0 	 0 	 -1 	 -1844 	 64 	 45
1952207 	 -87 	 0 	 0 	 0 	 -2 	 -1858 	 63 	 22
1952209 	 -86 	 0 	 0 	 0 	 0 	 -1858 	 65 	 36
1952211 	 -85 	 0 	 0 	 0 	 2 	 -1884 	 66 	 39
1952213 	 -83 	 0 	 0 	 0 	 3 	 -1884 	 67 	 24
1952215 	 -85 	 0 	 0 	 0 	 1 	 -1871 	 65 	 52
1952217 	 -85 	 0 	 0 	 0 	 0 	 -1864 	 65 	 23
1952219 	 -85 	 0 	 0 	 0 	 0 	 -1858 	 65 	 22
1952221 	 -83 	 0 	 0 	 0 	 2 	 -1864 	 66 	 42
1952223 	 -85 	 0 	 0 	 0 	 -1 	 -1851 	 64 	 37
1952225 	 -83 	 0 	 0 	 0 	 1 	 -1871 	 65 	 17
1952227 	 -82 	 0 	 0 	 0 	 0 	 -1871 	 65 	 35
1952229 	 -85 	 0 	 0 	 0 	 1 	 -1851 	 65 	 48
1952231 	 -85 	 0 	 0 	 0 	 0 	 -1858 	 65 	 45
1952233 	 -85 	 0 	 0 	 0 	 -1 	 -1851 	 64 	 15
1952235 	 -83 	 0 	 0 	 0 	 2 	 -1851 	 66 	 37
1952237 	 -85 	 0 	 0 	 0 	 0 	 -1838 	 65 	 33
1952239 	 -87 	 0 	 0 	 0 	 -1 	 -1824 	 64 	 58
1952241 	 -87 	 0 	 0 	 0 	 -2 	 -1831 	 63 	 30
1952243 	 -86 	 0 	 0 	 0 	 0 	 -1824 	 65 	 15
1952245 	 -86 	 0 	 0 	 0 	 0 	 -1831 	 65 	 27
1952247 	 -85 	 0 	 0 	 0 	 2 	 -1864 	 66 	 23
1952249 	 -83 	 0 	 0 	 0 	 1 	 -1871 	 65 	 17
1952251 	 -85 	 0 	 0 	 0 	 4 	 -1851 	 68 	 30
1952253 	 -86 	 0 	 0 	 0 	 0 	 -1838 	 65 	 26
1952255 	 -86 	 0 	 0 	 0 	 -1 	 -1838 	 64 	 39
1952257 	 -83 	 0 	 0 	 0 	 0 	 -1851 	 65 	 27
1952259 	 -83 	 0 	 0 	 0 	 2 	 -1858 	 66 	 33
1952261 	 -83 	 0 	 0 	 0 	 2 	 -1871 	 66 	 40
1952263 	 -85 	 0 	 0 	 0 	 0 	 -1851 	 65 	 27
1952265 	 -85 	 0 	 0 	 0 	 0 	 -1871 	 65 	 22
1952267 	 -85 	 0 	 0 	 0 	 -1 	 -1871 	 64 	 49
1952269 	 -86 	 0 	 0 	 0 	 -1 	 -1851 	 64 	 38
1952272 	 -86 	 0 	 0 	 0 	 0 	 -1858 	 65 	 40
1952274 	 -85 	 0 	 0 	 0 	 1 	 -1871 	 65 	 14
1952276 	 -83 	 0 	 0 	 0 	 2 	 -1884 	 66 	 55
1952278 	 -83 	 0 	 0 	 0 	 2 	 -1884 	 66 	 31
1952280 	 -82 	 0 	 0 	 0 	 1 	 -1884 	 65 	 36
1952282 	 -83 	 0 	 0 	 0 	 0 	 -1891 	 65 	 32
1952284 	 -85 	 0 	 0 	 0 	 0 	 -1878 	 65 	 28
1952286 	 -83 	 0 	 0 	 0 	 0 	 -1884 	 65 	 47
1952288 	 -83 	 0 	 0 	 0 	 0 	 -1878 	 65 	 37
1952290 	 -85 	 0 	 0 	 0 	 0 	 -1871 	 65 	 37
1952292 	 -85 	 0 	 0 	 0 	 -2 	 -1878 	 63 	 49
1952294 	 -86 	 0 	 0 	 0 	 -1 	 -1871 	 64 	 32
1952296 	 -86 	 0 	 0 	 0 	 0 	 -1884 	 65 	 28
1952298 	 -86 	 0 	 0 	 0 	 0 	 -1864 	 65 	 27
